tangram,gameId,trialNum,repNum,partial,partial_length,kl
A,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of",31,0.04522927942229395
A,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of look",32,0.02437346348326443
A,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of look like",33,0.023949175026975196
A,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of look like a",34,0.009755165465253152
A,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of look like a penguin",35,0.1445846919565865
C,MDLyuv29jevaGLSeT,9,0,This,1,1.114099515481591
C,MDLyuv29jevaGLSeT,9,0,This person,2,0.15134761229317603
C,MDLyuv29jevaGLSeT,9,0,This person looks,3,0.28381496132427486
C,MDLyuv29jevaGLSeT,9,0,This person looks like,4,0.14332276610870776
C,MDLyuv29jevaGLSeT,9,0,This person looks like they,5,0.022555527380453928
C,MDLyuv29jevaGLSeT,9,0,This person looks like they are,6,0.0246806430026678
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying,",7,5.172712029376645
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both",8,0.06532923149836706
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms",9,0.018994914155468945
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are",10,0.0025267669138032325
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended",11,0.0012107377524813992
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one",12,0.0016159485991135095
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on",13,0.002293345927599276
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each",14,0.004850143137845208
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side",15,0.002821851493292764
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of",16,6.857657539546808e-4
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them)",17,0.005022154268161783
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and",18,0.07598485591931282
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their",19,0.0036486403427416084
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body",20,0.015912043600476558
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is",21,0.019626222946850885
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is pointed",22,0.017963098994848967
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is pointed to",23,9.406790153816491e-4
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is pointed to the",24,0.005071855336613945
C,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is pointed to the right",25,0.018943264171455917
I,MDLyuv29jevaGLSeT,10,0,This,1,1.114098590907269
I,MDLyuv29jevaGLSeT,10,0,This person,2,0.15134973761216028
I,MDLyuv29jevaGLSeT,10,0,This person is,3,0.25292916534802135
I,MDLyuv29jevaGLSeT,10,0,This person is leaning,4,0.13072691643917253
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward,5,0.7361610885657239
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and,6,0.24212622335358253
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their,7,0.15946166196986167
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms,8,0.16403807241568913
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are,9,0.031040723339072783
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like,10,0.7987531319234713
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two,11,0.46042240752490254
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked,12,0.03885168905953047
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles,13,0.730088918314679
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in,14,0.014145589118144147
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front,15,0.03885464923114604
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of,16,0.03504789641795524
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them,17,0.054544613764920646
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They,18,0.02060551789027158
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem,19,0.023117990271619333
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to,20,0.006209406720685277
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be,21,0.0024800595925335168
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing,22,0.04200466103603841
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on,23,0.07275324468478221
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one,24,0.014750535662779755
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg,25,0.2566838622581288
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and,26,0.06469032472873494
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have,27,0.05200667534198603
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their,28,0.029033772897295133
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other,29,0.008127778412338433
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg,30,0.01120066345472967
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended,31,0.001961178938583552
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on,32,0.0017526513252919176
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the,33,0.003101206935276806
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right,34,0.002518188547318178
I,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,35,0.0021107314329908075
L,MDLyuv29jevaGLSeT,11,0,This,1,1.1140989040057248
L,MDLyuv29jevaGLSeT,11,0,This person,2,0.1513503484560541
L,MDLyuv29jevaGLSeT,11,0,This person seems,3,0.04208867939110246
L,MDLyuv29jevaGLSeT,11,0,This person seems to,4,0.02386034996429464
L,MDLyuv29jevaGLSeT,11,0,This person seems to be,5,0.06278521796509509
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending,6,2.340924982942279
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their,7,0.13703880321900658
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees,8,0.3315649901195397
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and,9,0.06757383300049477
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing,10,0.14015429988936473
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the,11,0.21673049299451405
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right,12,0.15227216141279729
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They,13,0.08811639308845634
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem,14,0.014224875844497262
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to,15,0.006209686487521172
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have,16,0.00693957031223048
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their,17,0.010333283656269628
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms,18,0.042903011287635434
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended,19,0.0015280390832275968
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to,20,0.0026020275581479183
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the,21,0.035579105285083
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right,22,0.03310374044694345
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in,23,0.011935940136029192
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front,24,0.01801400976906782
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of,25,0.0025863250509796654
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them,26,0.11975222300316173
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's,27,0.05833967965170143
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT,28,0.04994791944601591
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the,29,0.013019655179354758
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one,30,0.002598038471055001
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that,31,5.793030940386421e-4
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks,32,0.006394021700835681
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like,33,0.001843519225652847
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a,34,0.0023069337548900677
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun,35,0.0995281479047885
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This,36,0.003043602784997372
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one,37,0.0014404331090444086
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks,38,0.003434970247615944
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more,39,0.0010856269768602408
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like,40,0.005118082428953655
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a,41,0.0010531864548890043
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man,42,0.003407650724936862
L,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,43,0.028827350503855428
E,MDLyuv29jevaGLSeT,12,1,bunny,1,3.7777985122949342
E,MDLyuv29jevaGLSeT,12,1,bunny ears,2,0.12317003515617278
E,MDLyuv29jevaGLSeT,12,1,bunny ears slouched,3,0.021224197776547153
E,MDLyuv29jevaGLSeT,12,1,bunny ears slouched facing,4,0.0326452098556492
E,MDLyuv29jevaGLSeT,12,1,bunny ears slouched facing right,5,0.0161860476966465
C,MDLyuv29jevaGLSeT,13,1,one,1,1.1957914327022103
C,MDLyuv29jevaGLSeT,13,1,one arm,2,3.975827700794179
C,MDLyuv29jevaGLSeT,13,1,one arm to,3,0.033452822102328965
C,MDLyuv29jevaGLSeT,13,1,one arm to each,4,0.2117015960603681
C,MDLyuv29jevaGLSeT,13,1,one arm to each side,5,0.10441280405612996
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks,6,0.368784798619779
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like,7,0.03804738499637665
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're,8,0.008234804494721002
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're flying,9,4.091653304453514
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're flying towards,10,0.0021215788401134214
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're flying towards the,11,0.1130102608241348
C,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're flying towards the left,12,0.14934204510223328
H,MDLyuv29jevaGLSeT,14,1,looks,1,0.8980987543556063
H,MDLyuv29jevaGLSeT,14,1,looks like,2,0.46700061769569007
H,MDLyuv29jevaGLSeT,14,1,looks like they,3,0.10528130137752306
H,MDLyuv29jevaGLSeT,14,1,looks like they have,4,0.26941515444175945
H,MDLyuv29jevaGLSeT,14,1,looks like they have no,5,0.10129288082264894
H,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs,",6,0.7635335912820614
H,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs, sort",7,0.031155229997706285
H,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs, sort of",8,0.08219431196880857
H,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs, sort of banana",9,0.11559482452710845
H,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs, sort of banana shaped",10,0.07211973493164447
J,MDLyuv29jevaGLSeT,15,1,left,1,1.6506674901462195
J,MDLyuv29jevaGLSeT,15,1,left half,2,0.5829184016875695
J,MDLyuv29jevaGLSeT,15,1,left half of,3,0.02973952938514421
J,MDLyuv29jevaGLSeT,15,1,left half of them,4,0.37051609816666575
J,MDLyuv29jevaGLSeT,15,1,left half of them is,5,0.12607674325449375
J,MDLyuv29jevaGLSeT,15,1,left half of them is like,6,0.025317498451162074
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a,7,0.1323472816135021
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square,8,0.3031174924648755
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and,9,0.013671775490508511
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they,10,0.029071477599112147
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear,11,0.021629915309362924
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to,12,0.014556324391916526
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be,13,0.0035249851238860325
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing,14,0.07687500691985825
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right,15,0.019682014425190998
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right with,16,0.009283391694619924
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right with a,17,0.04984070194879569
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right with a diamond,18,0.0314266617094866
J,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right with a diamond head,19,0.15700023439618008
A,MDLyuv29jevaGLSeT,16,1,body,1,0.9435480404578578
A,MDLyuv29jevaGLSeT,16,1,body facing,2,0.3904752712246365
A,MDLyuv29jevaGLSeT,16,1,body facing left,3,0.5956584868807123
A,MDLyuv29jevaGLSeT,16,1,body facing left with,4,0.04787660829390997
A,MDLyuv29jevaGLSeT,16,1,body facing left with one,5,0.07051785137393166
A,MDLyuv29jevaGLSeT,16,1,body facing left with one foot,6,0.2848388558952197
A,MDLyuv29jevaGLSeT,16,1,body facing left with one foot in,7,0.070242241185337
A,MDLyuv29jevaGLSeT,16,1,body facing left with one foot in the,8,0.20146507450619516
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air,",9,0.8553192912636381
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head",10,0.25363408537496834
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is",11,0.058841076665484285
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging",12,0.031563790758269546
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards",13,0.027491311894978145
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also",14,0.02888325443811486
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also looks",15,0.08020433075838046
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also looks like",16,0.08621736048844539
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also looks like a",17,0.2387046760548502
A,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",18,0.711842223565377
G,MDLyuv29jevaGLSeT,17,1,almost,1,1.1961686058438303
G,MDLyuv29jevaGLSeT,17,1,almost laying,2,3.9974995004133884
G,MDLyuv29jevaGLSeT,17,1,"almost laying down,",3,1.0078060460803584
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body",4,2.2891914636519157
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing",5,0.3185285032518811
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right",6,0.03943101050227278
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with",7,0.3438004303058113
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one",8,0.12558015032501266
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand",9,0.24358910501071385
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high",10,0.1209634819024629
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and",11,0.5671325142379082
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one",12,0.6703456869102328
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low",13,0.01967968580389849
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low and",14,0.46064903410000185
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low and head",15,0.3273847600391135
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low and head hanging",16,0.061775771038446524
G,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low and head hanging back",17,0.030693917020515424
I,MDLyuv29jevaGLSeT,18,1,on,1,1.5324636014953723
I,MDLyuv29jevaGLSeT,18,1,on one,2,0.530414052642203
I,MDLyuv29jevaGLSeT,18,1,on one foot,3,1.0204345153257914
I,MDLyuv29jevaGLSeT,18,1,on one foot facing,4,0.2259812618425183
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left,5,0.11865038121471827
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with,6,0.24975520389344322
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the,7,0.04578555502860627
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back,8,0.48985665770438475
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg,9,0.5349124021242094
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at,10,0.021426921399784013
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a,11,0.05377543871964459
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90,12,0.017590689596391935
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree,13,0.013850467507360614
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle,14,0.006204755420015621
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back,15,0.0010090698324494946
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back both,16,0.003046643894896012
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back both arms,17,0.07037515845190452
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back both arms in,18,0.010732954941331911
I,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back both arms in front,19,0.003377159338487013
L,MDLyuv29jevaGLSeT,19,1,facing,1,0.7878450290336603
L,MDLyuv29jevaGLSeT,19,1,facing right,2,0.19932656874937046
L,MDLyuv29jevaGLSeT,19,1,facing right with,3,0.7329298560832819
L,MDLyuv29jevaGLSeT,19,1,facing right with hands,4,0.6319458417722966
L,MDLyuv29jevaGLSeT,19,1,"facing right with hands out,",5,0.19384125466107383
L,MDLyuv29jevaGLSeT,19,1,"facing right with hands out, squatted",6,3.214081569778894
L,MDLyuv29jevaGLSeT,19,1,"facing right with hands out, squatted but",7,0.918387411243727
L,MDLyuv29jevaGLSeT,19,1,"facing right with hands out, squatted but not",8,0.5887649051647901
L,MDLyuv29jevaGLSeT,19,1,"facing right with hands out, squatted but not kneeling",9,0.23008106097708972
K,MDLyuv29jevaGLSeT,20,1,facing,1,0.7878450290336603
K,MDLyuv29jevaGLSeT,20,1,facing right,2,0.19932656874937046
K,MDLyuv29jevaGLSeT,20,1,facing right with,3,0.7329298560832819
K,MDLyuv29jevaGLSeT,20,1,facing right with hands,4,0.6319458417722966
K,MDLyuv29jevaGLSeT,20,1,facing right with hands out,5,0.1337621279611673
K,MDLyuv29jevaGLSeT,20,1,facing right with hands out and,6,0.622159635198987
K,MDLyuv29jevaGLSeT,20,1,facing right with hands out and kneeling,7,3.2699456151789534
F,MDLyuv29jevaGLSeT,21,1,seated,1,4.640432629536194
F,MDLyuv29jevaGLSeT,21,1,seated facing,2,0.17849018028444572
F,MDLyuv29jevaGLSeT,21,1,seated facing left,3,0.07210411114483041
F,MDLyuv29jevaGLSeT,21,1,seated facing left with,4,0.06275645163574955
F,MDLyuv29jevaGLSeT,21,1,seated facing left with feet,5,0.10865924886332604
F,MDLyuv29jevaGLSeT,21,1,seated facing left with feet extended,6,0.06684872772711237
D,MDLyuv29jevaGLSeT,22,1,standing,1,1.1544362849163268
D,MDLyuv29jevaGLSeT,22,1,standing up,2,0.15436811118795452
D,MDLyuv29jevaGLSeT,22,1,standing up straight,3,0.14836619859222092
D,MDLyuv29jevaGLSeT,22,1,standing up straight facing,4,0.3501876484488646
D,MDLyuv29jevaGLSeT,22,1,standing up straight facing left,5,0.03618923807471244
D,MDLyuv29jevaGLSeT,22,1,standing up straight facing left with,6,0.3511973495816178
D,MDLyuv29jevaGLSeT,22,1,standing up straight facing left with hands,7,0.4574763560901042
D,MDLyuv29jevaGLSeT,22,1,standing up straight facing left with hands out,8,0.05159926055305646
B,MDLyuv29jevaGLSeT,23,1,kneeling,1,3.3165572249509463
B,MDLyuv29jevaGLSeT,23,1,kneeling facing,2,0.11716502390830713
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right,3,0.18723197807898265
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with,4,0.1277255140899271
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a,5,0.1733454956140006
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle,6,1.2886884431008854
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging,7,0.0287932337393358
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging out,8,0.05475139570660806
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging out of,9,0.34784663261802856
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging out of their,10,0.013379406318781574
B,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging out of their mouth,11,0.6735355121274695
L,MDLyuv29jevaGLSeT,24,2,squated,1,1.2347127937938127
L,MDLyuv29jevaGLSeT,24,2,squated facing,2,1.3546742629884296
L,MDLyuv29jevaGLSeT,24,2,squated facing right,3,0.23951278145786586
K,MDLyuv29jevaGLSeT,25,2,kneeling,1,3.3165572249509463
K,MDLyuv29jevaGLSeT,25,2,kneeling facing,2,0.11716502390830713
K,MDLyuv29jevaGLSeT,25,2,kneeling facing right,3,0.18723197807898265
K,MDLyuv29jevaGLSeT,25,2,kneeling facing right arms,4,0.08390280252025305
K,MDLyuv29jevaGLSeT,25,2,kneeling facing right arms out,5,0.17127274371464377
C,MDLyuv29jevaGLSeT,26,2,arms,1,3.5167481963875344
C,MDLyuv29jevaGLSeT,26,2,arms up,2,0.3788055410044204
C,MDLyuv29jevaGLSeT,26,2,arms up in,3,0.00570225085822781
C,MDLyuv29jevaGLSeT,26,2,arms up in the,4,0.2948110995940436
C,MDLyuv29jevaGLSeT,26,2,arms up in the air,5,0.5944596425790348
F,MDLyuv29jevaGLSeT,27,2,sitting,1,4.350098164912657
F,MDLyuv29jevaGLSeT,27,2,sitting facing,2,0.3248748081796682
F,MDLyuv29jevaGLSeT,27,2,sitting facing left,3,0.08428156440124883
G,MDLyuv29jevaGLSeT,28,2,head,1,0.32404486501043805
G,MDLyuv29jevaGLSeT,28,2,head hanging,2,0.2774535393092991
G,MDLyuv29jevaGLSeT,28,2,head hanging back,3,0.23905849873568594
A,MDLyuv29jevaGLSeT,29,2,penguin,1,1.8001920125059518
A,MDLyuv29jevaGLSeT,29,2,penguin looking,2,0.07724229877890271
A,MDLyuv29jevaGLSeT,29,2,penguin looking down,3,0.5018402941309106
I,MDLyuv29jevaGLSeT,30,2,standing,1,1.154439299400509
I,MDLyuv29jevaGLSeT,30,2,standing on,2,0.20431556550052016
I,MDLyuv29jevaGLSeT,30,2,standing on 1,3,0.06549030426658947
I,MDLyuv29jevaGLSeT,30,2,standing on 1 leg,4,1.6849639184522642
I,MDLyuv29jevaGLSeT,30,2,standing on 1 leg arms,5,0.1453763189390967
I,MDLyuv29jevaGLSeT,30,2,standing on 1 leg arms out,6,0.05526341247225842
