workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
796,the one true condition,47640,6_rotate,False,J,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.24,7,[],G,,,"[{'role': 'speaker', 'text': 'diamond head', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'on one side of the body', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'it is a continuous line', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'with no bend', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Facing where', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': ""facing right i'm guessing"", 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'right side is all jagged', 'playerId': '4P4oadGHYyNLAizPz'}, {'role': 'speaker', 'text': 'so the left side is a continuous', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Kneeling', 'playerId': 'xmvvLCzW9MTfzSDYi'}, {'role': 'speaker', 'text': 'not really kneeling', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'the right side has an arm pointing right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Is the person laying on their legs', 'playerId': 'xmvvLCzW9MTfzSDYi'}, {'role': 'listener', 'text': 'is the bottom part just an almost rectangle', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'yes but with a point', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'on the bottom right', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'going inward', 'playerId': 'dWap3TF2ZN4rH5aCK'}]",457188,,51,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.24,,[],,,,,458095,,52,spr-buttons,feedback,[],
796,the one true condition,3245,2_rotate,True,F,,,,79swBZFsJnrQuHvhd,0.0-3.0-0.25,2,[],F,,,"[{'role': 'speaker', 'text': 'man sitting on floor with knees bent, facing left', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",461341,,53,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.25,,[],,,,,462249,,54,spr-buttons,feedback,[],
796,the one true condition,3510,2_rotate,True,I,,,,YLCrDGMMiennGjggY,0.0-3.0-0.26,10,[],I,,,"[{'role': 'speaker', 'text': 'ballerina', 'playerId': 'sRndTvhfyBR67QCdv'}]",465759,,55,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.26,,[],,,,,466666,,56,spr-buttons,feedback,[],
796,the one true condition,16927,2_rotate,True,G,,,,79swBZFsJnrQuHvhd,0.0-3.0-0.27,7,[],G,,,"[{'role': 'speaker', 'text': 'massive left leg, tiny right leg', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",483594,,57,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.27,,[],,,,,484499,,58,spr-buttons,feedback,[],
796,the one true condition,6591,6_rotate,True,H,,,,nySo3NiJX7Kres7zm,0.0-3.0-0.28,4,[],H,,,"[{'role': 'speaker', 'text': ""can't see arms or legs"", 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'speaker', 'text': 'looks like a bit of a block', 'playerId': 'iMBFSMZFcXNsgL6Hp'}, {'role': 'listener', 'text': 'like a swaddled baby', 'playerId': 'fPahkJv8CSQ2szZ5g'}]",491091,,59,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.28,,[],,,,,491996,,60,spr-buttons,feedback,[],
796,the one true condition,31726,6_rotate,True,L,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.29,0,[],L,,,"[{'role': 'speaker', 'text': 'Pointing to the right', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'how is the body', 'playerId': '3pzGvNZm26GuHfxFv'}, {'role': 'listener', 'text': 'mermaid tail or not', 'playerId': 's6p55dz3WDchMCL7X'}, {'role': 'speaker', 'text': 'This one is quite simple and for some reason I have no idea how to describe it', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'Relatively vertical', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'straight on the left', 'playerId': 's6p55dz3WDchMCL7X'}, {'role': 'speaker', 'text': 'Bottom half is a rectangle skewed to the right', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'listener', 'text': 'Knees bent', 'playerId': 'JJshSXKd5HReQYKhY'}, {'role': 'speaker', 'text': 'Knees bent, potentially a better description haha', 'playerId': 'xpptKsHRbyPCwjxab'}]",523723,,61,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.29,,[],,,,,524631,,62,spr-buttons,feedback,[],
796,the one true condition,5637,2_rotate,True,C,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.30,6,[],C,,,"[{'role': 'speaker', 'text': 'Leaning way to the left Arms up like a Y', 'playerId': 'okkXLvTuqNbsZkBZ2'}]",530268,,63,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.30,,[],,,,,531174,,64,spr-buttons,feedback,[],
796,the one true condition,4090,2_rotate,True,D,,,,hu2zy5uGrN4qJ7qqe,0.0-3.0-0.31,5,[],D,,,"[{'role': 'speaker', 'text': 'facing left reading a book, straight legs', 'playerId': 'p7qxLz4WrSqvxaYy3'}]",535266,,65,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.31,,[],,,,,536172,,66,spr-buttons,feedback,[],
796,the one true condition,3186,2_rotate,True,I,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.32,10,[],I,,,"[{'role': 'speaker', 'text': 'leg back', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",539358,,67,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.32,,[],,,,,540262,,68,spr-buttons,feedback,[],
796,the one true condition,7026,6_rotate,True,E,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.33,1,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears windmill', 'playerId': 'gd4Mbi8awyKfZgvka'}]",547289,,69,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.33,,[],,,,,548197,,70,spr-buttons,feedback,[],
796,the one true condition,36347,6_rotate,True,G,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.34,7,[],G,,,"[{'role': 'speaker', 'text': ""Head is to the left of the body, there's two triangles all the way out on the right side"", 'playerId': 'xpptKsHRbyPCwjxab'}]",584547,,71,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.34,,[],,,,,585452,,72,spr-buttons,feedback,[],
796,the one true condition,5041,6_rotate,True,C,,,,k4otZKu35xehtF93F,0.0-3.0-0.35,6,[],C,,,"[{'role': 'speaker', 'text': 'classic ghost or man with his hands up', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'speaker', 'text': 'slanted', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'speaker', 'text': 'slanted to the left', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'listener', 'text': 'slanted left Right arm hanging out', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'speaker', 'text': 'both arms up', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'speaker', 'text': 'and out', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'listener', 'text': 'no legs', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'speaker', 'text': 'no legs ^', 'playerId': '2uEiLua7RSNzB3CP8'}]",590493,,73,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.35,,[],,,,,591400,,74,spr-buttons,feedback,[],
796,the one true condition,7366,6_rotate,False,A,,,,YcwXqvuyhhCeZ3GSZ,0.0-3.0-0.36,10,[],I,,,"[{'role': 'speaker', 'text': 'opposite ice skater', 'playerId': 't72k5QhnBy6LkmMFf'}]",598767,,75,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.36,,[],,,,,599674,,76,spr-buttons,feedback,[],
796,the one true condition,16376,6_rotate,True,J,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.37,11,[],J,,,"[{'role': 'speaker', 'text': 'flat shoulders', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'left side completely flat,', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'listener', 'text': 'Thick body', 'playerId': 'T6rKRzHZ3WfgYdTDr'}, {'role': 'speaker', 'text': 'right side small triangle on bottom', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",616053,,77,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.37,,[],,,,,616961,,78,spr-buttons,feedback,[],
796,the one true condition,2948,2_rotate,True,I,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.38,10,[],I,,,"[{'role': 'speaker', 'text': 'skater!', 'playerId': '9DEoh9BWkZFYxhECs'}]",619910,,79,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.38,,[],,,,,620820,,80,spr-buttons,feedback,[],
796,the one true condition,6625,6_rotate,True,F,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.39,2,[],F,,,"[{'role': 'speaker', 'text': 'Sitting facing left looking sad', 'playerId': 'stM5e2BZETS3QRqbF'}]",627447,,81,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.39,,[],,,,,628355,,82,spr-buttons,feedback,[],
796,the one true condition,5326,2_rotate,True,I,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.40,10,[],I,,,"[{'role': 'speaker', 'text': 'facing left on one leg, other leg to the right', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",633682,,83,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.40,,[],,,,,634591,,84,spr-buttons,feedback,[],
796,the one true condition,57970,2_rotate,False,G,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.41,9,[],A,,,"[{'role': 'speaker', 'text': 'Box on the left Looks a bit like a seal lying down Triangle bottom right and top right Slim neck, and lower portion of the body sort of falls to the left', 'playerId': 'YjxxewuyohjoySxSn'}]",692560,,85,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.41,,[],,,,,693466,,86,spr-buttons,feedback,[],
796,the one true condition,3359,2_rotate,True,F,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.42,2,[],F,,,"[{'role': 'speaker', 'text': 'Sitting on the ground facing left', 'playerId': 'okkXLvTuqNbsZkBZ2'}]",696827,,87,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.42,,[],,,,,697735,,88,spr-buttons,feedback,[],
796,the one true condition,11062,2_rotate,True,I,,,,BLSAokwRgraiCPo9R,0.0-3.0-0.43,10,[],I,,,"[{'role': 'speaker', 'text': ""looks like they're leaning forward on one foot with the other in the air"", 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'arms to the left', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'one foot to the right', 'playerId': 'fEZ4SiL7SCcPWuGZi'}]",708798,,89,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.43,,[],,,,,709702,,90,spr-buttons,feedback,[],
796,the one true condition,3870,6_rotate,True,F,,,,qzNuN6yp4HDWzko6T,0.0-3.0-0.44,2,[],F,,,"[{'role': 'speaker', 'text': 'Man sitting down looking at knees', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Facing left', 'playerId': 'raCR7oL7mP22ToCrY'}]",713573,,91,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.44,,[],,,,,714477,,92,spr-buttons,feedback,[],
796,the one true condition,24306,2_rotate,True,H,,,,YLCrDGMMiennGjggY,0.0-3.0-0.45,4,[],H,,,"[{'role': 'speaker', 'text': 'this looks like a person with no limbs', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'just center of body and diamond shaped head on the top', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'listener', 'text': 'Left side of body is a straight line with top of body longer than bottom', 'playerId': 'sRndTvhfyBR67QCdv'}, {'role': 'speaker', 'text': 'the bottom is slightly faced to the right', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'and also the bottom is a bit thicker', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'listener', 'text': 'Does body have eight sides (excluding the diamond head) Kind of facing right', 'playerId': 'sRndTvhfyBR67QCdv'}]",738785,,93,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.45,,[],,,,,739689,,94,spr-buttons,feedback,[],
796,the one true condition,13595,2_rotate,True,G,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.46,7,[],G,,,"[{'role': 'speaker', 'text': 'kobra', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",753286,,95,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.46,,[],,,,,754194,,96,spr-buttons,feedback,[],
796,the one true condition,6174,2_rotate,True,L,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.47,0,[],L,,,"[{'role': 'speaker', 'text': 'zig zag legs', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",760370,,97,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.47,,[],,,,,761279,,98,spr-buttons,feedback,[],
796,the one true condition,10403,6_rotate,True,A,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.48,9,[],A,,,"[{'role': 'speaker', 'text': 'zombie with one foot up on left diamond in back', 'playerId': 'awLY4XCudoFs3HNWo'}]",771684,,99,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.48,,[],,,,,772592,,100,spr-buttons,feedback,[],
796,the one true condition,8348,2_rotate,True,L,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.49,0,[],L,,,"[{'role': 'speaker', 'text': 'kneeling body bent arm facing right', 'playerId': 'CWk6Fmq7GL3ktEozG'}]",780940,,101,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.49,,[],,,,,781847,,102,spr-buttons,feedback,[],
796,the one true condition,57884,6_rotate,False,D,,,,QiHQvZjkmw7v9k3P4,0.0-3.0-0.50,9,[],A,,,"[{'role': 'speaker', 'text': 'a standing form', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'speaker', 'text': 'not sitting', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'speaker', 'text': 'diamond above', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'Diamond head', 'playerId': 'jEzRik8ujt4jnrqFG'}, {'role': 'listener', 'text': ""like it's pointing at something"", 'playerId': 'nETmq9AAvZMpuTarC'}, {'role': 'listener', 'text': 'diamond and rectangular body', 'playerId': 'hJDoTe5Qoa4q2ejTt'}, {'role': 'speaker', 'text': 'looks like wearing an apron', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'a cloak with his arms out', 'playerId': 'mj43ozqpH4CgJjpyz'}, {'role': 'listener', 'text': 'Diamond head facing downward or upward', 'playerId': 'hzsGC7CBSPkMEyDXq'}, {'role': 'speaker', 'text': 'diamond head facing upwards', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'describe what comes after the diamond', 'playerId': 'hJDoTe5Qoa4q2ejTt'}, {'role': 'listener', 'text': 'Does it have bent legs', 'playerId': 'jEzRik8ujt4jnrqFG'}, {'role': 'listener', 'text': 'does it look like it has hands', 'playerId': 'hJDoTe5Qoa4q2ejTt'}, {'role': 'speaker', 'text': 'yeah has hands', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'bent legs', 'playerId': 'mj43ozqpH4CgJjpyz'}, {'role': 'speaker', 'text': 'no bent legs', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'its straight', 'playerId': 'hJDoTe5Qoa4q2ejTt'}, {'role': 'listener', 'text': 'the one with straight legs', 'playerId': 'nETmq9AAvZMpuTarC'}]",839732,,103,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.50,,[],,,,,840640,,104,spr-buttons,feedback,[],
796,the one true condition,5822,2_rotate,False,L,,,,BLSAokwRgraiCPo9R,0.0-3.0-0.51,8,[],K,,,"[{'role': 'speaker', 'text': 'Kneeling and praying pose', 'playerId': 'fEZ4SiL7SCcPWuGZi'}]",846463,,105,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.51,,[],,,,,847366,,106,spr-buttons,feedback,[],
796,the one true condition,34064,2_rotate,False,G,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.52,3,[],B,,,"[{'role': 'speaker', 'text': 'small diamond shape connected to large obscure shape which has two small triangles within it', 'playerId': 'oNe96ojnutpRrwiFb'}, {'role': 'speaker', 'text': 'the triangles look like hands kind of', 'playerId': 'oNe96ojnutpRrwiFb'}, {'role': 'speaker', 'text': 'the person would be facing right', 'playerId': 'oNe96ojnutpRrwiFb'}]",881431,,107,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.52,,[],,,,,882340,,108,spr-buttons,feedback,[],
796,the one true condition,18274,6_rotate,True,L,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.53,0,[],L,,,"[{'role': 'speaker', 'text': 'looks like the waiter but knees bent pointed to the right', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'standing upright', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'flat back', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'listener', 'text': 'triangle sticking out right', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'flat base and flat left side', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'speaker', 'text': 'yes if it looks like knees', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'diamond on top', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'listener', 'text': 'half kneel', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'wait no flat base', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'yes half knees', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'not a flat base', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'speaker', 'text': 'its looks like a person standing bending their knees slightly', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'does he have an elbow pointing right', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'holding out their hands to the right', 'playerId': 'foLY9seHz9WKw4HPk'}]",900617,,109,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.53,,[],,,,,901525,,110,spr-buttons,feedback,[],
796,the one true condition,2789,6_rotate,True,E,,,,YcwXqvuyhhCeZ3GSZ,0.0-3.0-0.54,1,[],E,,,"[{'role': 'speaker', 'text': 'windmill on mountain', 'playerId': 't72k5QhnBy6LkmMFf'}]",904315,,111,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.54,,[],,,,,905222,,112,spr-buttons,feedback,[],
796,the one true condition,2744,6_rotate,True,I,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.55,10,[],I,,,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'one foot on ground, one up', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",907968,,113,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.55,,[],,,,,908875,,114,spr-buttons,feedback,[],
796,the one true condition,4191,6_rotate,True,F,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.56,2,[],F,,,"[{'role': 'speaker', 'text': 'Sitting looking left knees bent', 'playerId': 'WJorh6puwn4WDQkk3'}]",913066,,115,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.56,,[],,,,,913972,,116,spr-buttons,feedback,[],
796,the one true condition,13380,6_rotate,True,E,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.57,1,[],E,,,"[{'role': 'speaker', 'text': ""ok, looking at it like they're people, this is the one with two things sticking out of its head"", 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': 'like someone sitting with their back against a wall looking down', 'playerId': '3HQ2FaXAPXevHQfsd'}, {'role': 'speaker', 'text': 'maybe wearing a bow or something', 'playerId': '3HQ2FaXAPXevHQfsd'}]",927355,,117,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.57,,[],,,,,928260,,118,spr-buttons,feedback,[],
796,the one true condition,15309,2_rotate,False,K,,,,79swBZFsJnrQuHvhd,0.0-3.0-0.58,7,[],G,,,"[{'role': 'speaker', 'text': 'pointy up tail', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",943570,,119,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.58,,[],,,,,944478,,120,spr-buttons,feedback,[],
796,the one true condition,14499,2_rotate,False,J,,,,FfK5QXXSw833vwHKX,0.0-3.0-0.59,4,[],H,,,"[{'role': 'speaker', 'text': 'the one you selected when i said it looks like a boot earlier', 'playerId': '6iMbQKiFyJ2YwPaeo'}]",958978,,121,spr-buttons,selection,[],
796,the one true condition,,,,,,,,,0.0-3.0-1.59,,[],,,,,959885,,122,spr-buttons,feedback,[],
796,the one true condition,,,,,,,,,0.0-4.0,"{'other': 'nope.', 'errors': 'it got really big one time', 'length': 'it was fine', 'interface': ""nah it's all good"", 'understand': 'yeah'}",24160,,,,,984053,,123,survey-text,,,
796,the one true condition,,,,,,,,,0.0-5.0,0,17973,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,1002026,,124,html-button-response,,,
800,the one true condition,,,,,,,,,0.0-0.0,0,1478,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,1481,,0,html-button-response,,,
800,the one true condition,,,,,,,,,0.0-1.0,0,979,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>60 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,2463,,1,html-button-response,,,
804,the one true condition,,,,,[],[],[],,0.0-0.0,,,,,True,,32,False,0,preload,,,
804,the one true condition,6323,2_rotate,True,I,,,,79swBZFsJnrQuHvhd,0.0-1.0-0.0,0,[],I,,,"[{'role': 'speaker', 'text': 'man on one leg facing left with two chests sticking out, with a small triangle attached to his butt on the right', 'playerId': 'wQmTAXk3WXqT2b275'}]",6356,,1,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.0,,[],,,,,7262,,2,spr-buttons,feedback,[],
804,the one true condition,4968,6_rotate,False,G,,,,fvaDCsGFedLr7w3Ra,0.0-1.0-0.1,3,[],F,,,"[{'role': 'speaker', 'text': 'Square head on incline facing right', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'Long flat bottom Triangle on right', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'sorry head facing left', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'long rectangle bottom left and small triangle bottom right', 'playerId': 'stM5e2BZETS3QRqbF'}]",12232,,3,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.1,,[],,,,,13138,,4,spr-buttons,feedback,[],
804,the one true condition,2699,6_rotate,True,H,,,,4mKoevW3ykd2FDr7L,0.0-1.0-0.2,10,[],H,,,"[{'role': 'speaker', 'text': 'no limbs', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'triangle shoulders', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'bottom right is pointed', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'hexagonish', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",15839,,5,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.2,,[],,,,,16743,,6,spr-buttons,feedback,[],
