workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3016,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,708412,,38,spr-buttons,feedback,[],
3016,foobar,5284,False,F,,,,y8EQv9bh29FEwLNLN,0.0-3.0-0.18,10,[],C,,,"[{'role': 'speaker', 'text': 'Sleeping man', 'playerId': '3mBgfxKADNCYjGtuz'}]",713696,,39,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,714600,,40,spr-buttons,feedback,[],
3016,foobar,32666,True,L,,,,TfkrsqMn78kJbqqgg,0.0-3.0-0.19,0,[],L,,,"[{'role': 'speaker', 'text': 'lightning bolt shape legs arms facing to right', 'playerId': 'A42GqTLXDrrZm89yN'}]",747266,,41,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,748177,,42,spr-buttons,feedback,[],
3016,foobar,19392,True,C,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.20,10,[],C,,,"[{'role': 'speaker', 'text': 'no legs leaning to the left arms out', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",767570,,43,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,768476,,44,spr-buttons,feedback,[],
3016,foobar,23675,True,I,,,,2nZ79PA8WMtYNqLrS,0.0-3.0-0.21,2,[],I,,,"[{'role': 'speaker', 'text': 'karate kick leg right', 'playerId': 'dbjgaDHHQ6eA4qHnA'}]",792152,,45,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,793054,,46,spr-buttons,feedback,[],
3016,foobar,4519,True,E,,,,22dyGMRgestp8u5Lc,0.0-3.0-0.22,8,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears', 'playerId': 'aSeEmufWmsbLn7YEQ'}]",797574,,47,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,798483,,48,spr-buttons,feedback,[],
3016,foobar,15375,True,I,,,,SRBofppfmKZ4dhpv2,0.0-3.0-0.23,2,[],I,,,"[{'role': 'speaker', 'text': 'figure about to kick hard', 'playerId': 'PDN8wbfj49btpLgpq'}, {'role': 'listener', 'text': 'two arms to the left', 'playerId': 'DJ3JhctBDsJPjadGp'}, {'role': 'speaker', 'text': 'one long leg and little right leg', 'playerId': 'PDN8wbfj49btpLgpq'}]",813858,,49,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,814761,,50,spr-buttons,feedback,[],
3016,foobar,31755,False,E,,,,Aq5QevmQACnfqeuj4,0.0-3.0-0.24,6,[],A,,,"[{'role': 'speaker', 'text': 'the person is sat down and has something sticking out of the top of their head', 'playerId': 'ERSkt3845KGzpnN6o'}, {'role': 'speaker', 'text': ""it is the only one that hasn't got a square for a head"", 'playerId': 'ERSkt3845KGzpnN6o'}, {'role': 'speaker', 'text': 'it looks like they have a hat on', 'playerId': 'ERSkt3845KGzpnN6o'}]",846517,,51,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,847429,,52,spr-buttons,feedback,[],
3016,foobar,29832,False,G,,,,LfuChcnEB54q8Ztys,0.0-3.0-0.25,11,[],D,,,"[{'role': 'speaker', 'text': 'trapezoid at the bottom leaning right', 'playerId': 'Dr6TQXga6KydoDzMN'}]",877262,,53,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,878175,,54,spr-buttons,feedback,[],
3016,foobar,4778,False,J,,,,Z2WAkYpWiXwuGcdME,0.0-3.0-0.26,11,[],D,,,"[{'role': 'speaker', 'text': 'rectangle', 'playerId': 'R3cRgh4HmEtRsmQyp'}]",882953,,55,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,883858,,56,spr-buttons,feedback,[],
3016,foobar,7225,True,K,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.27,9,[],K,,,"[{'role': 'speaker', 'text': 'seal!', 'playerId': '9DEoh9BWkZFYxhECs'}]",891084,,57,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,891995,,58,spr-buttons,feedback,[],
3016,foobar,8924,True,I,,,,LWXs28TdQJxaEcPzm,0.0-3.0-0.28,2,[],I,,,"[{'role': 'speaker', 'text': 'ice-skater', 'playerId': 'kZ2NqwjtL4c9vCSCM'}]",900919,,59,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,901829,,60,spr-buttons,feedback,[],
3016,foobar,5788,True,C,,,,HQCyESfw7Bwg5LM3Q,0.0-3.0-0.29,10,[],C,,,"[{'role': 'speaker', 'text': 'person with both arms up, slightly falling to the left', 'playerId': 'ijqA9EF3MtMyzT6Ts'}]",907618,,61,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,908520,,62,spr-buttons,feedback,[],
3016,foobar,18605,True,L,,,,ogPZPPCKpGn4votMa,0.0-3.0-0.30,0,[],L,,,"[{'role': 'speaker', 'text': 'looking right with knees kinda bent with hand out in front', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'listener', 'text': 'is it kinda kneeling', 'playerId': 'Y3ATEvaw2Ex9TyTaM'}, {'role': 'speaker', 'text': 'yes looks like its about to kneel', 'playerId': 'fLSfDEdkLomjBKJ4E'}]",927126,,63,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.30,,[],,,,,928043,,64,spr-buttons,feedback,[],
3016,foobar,1928,True,E,,,,f69G9D9Q2uiv2MCJn,0.0-3.0-0.31,8,[],E,,,"[{'role': 'speaker', 'text': 'bunny', 'playerId': 'KhyGCb79wtn4KpfMc'}]",929972,,65,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.31,,[],,,,,930881,,66,spr-buttons,feedback,[],
3016,foobar,14012,False,G,,,,rshQ6tYBS22PNQeTe,0.0-3.0-0.32,2,[],I,,,"[{'role': 'speaker', 'text': 'yoga pose - one leg behind, facing rightwards, arm up in air, smaller leg foot in front on right side', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'speaker', 'text': 'head thrown back', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'like a shoe', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'speaker', 'text': 'yeah kind like a boot I guess', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'head thrown back to the left', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'listener', 'text': 'yep call that the boot', 'playerId': '4h6mj5Yg8BuRPDncp'}]",944894,,67,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.32,,[],,,,,945797,,68,spr-buttons,feedback,[],
3016,foobar,6665,False,F,,,,6ikro5aNu98qHGGFL,0.0-3.0-0.33,5,[],J,,,"[{'role': 'speaker', 'text': 'figure sitting down leg in front of him knee up facing left diamond head', 'playerId': 'Mm4ut74JJKd55WcMT'}]",952462,,69,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.33,,[],,,,,953365,,70,spr-buttons,feedback,[],
3016,foobar,651,False,G,,,,GfdodQMJHhNodveqQ,0.0-3.0-0.34,1,[],F,,,"[{'role': 'speaker', 'text': 'Select the figure that looks like a horse with extended leg and head backwards', 'playerId': '5HHG2vhFvkf56ugh3'}]",954016,,71,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.34,,[],,,,,954919,,72,spr-buttons,feedback,[],
3016,foobar,3192,False,C,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.35,6,[],A,,,"[{'role': 'speaker', 'text': 'flying ghost, no legs, two arms in the air', 'playerId': '9DEoh9BWkZFYxhECs'}]",958112,,73,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.35,,[],,,,,959015,,74,spr-buttons,feedback,[],
3016,foobar,2117,False,G,,,,wPKShK8DJjFJDPPC2,0.0-3.0-0.36,8,[],E,,,"[{'role': 'speaker', 'text': 'Square bunny ear, dog shaped other ear', 'playerId': '7873fQ46q5WbGoifc'}, {'role': 'speaker', 'text': 'NOT THE TRIANGLE bunny ears', 'playerId': '7873fQ46q5WbGoifc'}]",961133,,75,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.36,,[],,,,,962036,,76,spr-buttons,feedback,[],
3016,foobar,7272,False,E,,,,vuZBGuCBS5f9ibvk7,0.0-3.0-0.37,6,[],A,,,"[{'role': 'speaker', 'text': 'mohawk', 'playerId': 'yyyzhfLtfEXgbF8XH'}]",969308,,77,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.37,,[],,,,,970213,,78,spr-buttons,feedback,[],
3016,foobar,4184,False,K,,,,8SNDsZXxLcR8895Lq,0.0-3.0-0.38,0,[],L,,,"[{'role': 'speaker', 'text': 'kneeling nun', 'playerId': '5Z84RxNyiQvR4MDQB'}]",974398,,79,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.38,,[],,,,,975312,,80,spr-buttons,feedback,[],
3016,foobar,19456,True,I,,,,3WzEi9zkHF77vdTw5,0.0-3.0-0.39,2,[],I,,,"[{'role': 'speaker', 'text': ""it's a guy looking left with his foot behind him"", 'playerId': 'qZYMtuyj2SBfZk8XH'}, {'role': 'speaker', 'text': 'like kicking up behind him', 'playerId': 'qZYMtuyj2SBfZk8XH'}, {'role': 'listener', 'text': 'standing on one leg', 'playerId': 'wXsGgzkQgoofFhxwk'}, {'role': 'listener', 'text': 'with two triangles for arms', 'playerId': 'ieBYKaxXNCy2QcwJj'}]",994768,,81,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.39,,[],,,,,995674,,82,spr-buttons,feedback,[],
3016,foobar,13952,False,K,,,,BP9jqaXgDcqoupu9X,0.0-3.0-0.40,3,[],H,,,"[{'role': 'speaker', 'text': 'seated person facing right', 'playerId': 'MjgM5qp98eAX4zuZL'}]",1009626,,83,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.40,,[],,,,,1010537,,84,spr-buttons,feedback,[],
3016,foobar,2480,False,F,,,,cCSd3v7a6AH8fHsJE,0.0-3.0-0.41,3,[],H,,,"[{'role': 'speaker', 'text': 'man seated', 'playerId': 'Dmv2wGZJEid5oXz3M'}]",1013018,,85,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.41,,[],,,,,1013933,,86,spr-buttons,feedback,[],
3016,foobar,9860,True,B,,,,MM87KaCiwe9vRcvbi,0.0-3.0-0.42,7,[],B,,,"[{'role': 'speaker', 'text': 'bullhorn', 'playerId': '3DR3LKCnkxsbbDYdm'}]",1023794,,87,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.42,,[],,,,,1024711,,88,spr-buttons,feedback,[],
3016,foobar,5921,True,C,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.43,10,[],C,,,"[{'role': 'speaker', 'text': 'Person trying to fly, arms reaching out', 'playerId': 'cQwcJfbudt82YiyEy'}]",1030632,,89,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.43,,[],,,,,1031537,,90,spr-buttons,feedback,[],
3016,foobar,13647,True,F,,,,WLGtWa6XCcSnB2FtQ,0.0-3.0-0.44,1,[],F,,,"[{'role': 'speaker', 'text': 'guy sitting down facing left, bowed head', 'playerId': 'CPMfA6Z3LWGQteHj7'}, {'role': 'listener', 'text': 'Knees up', 'playerId': 'qv4ygKrqdN6q9bswn'}, {'role': 'speaker', 'text': 'knees up', 'playerId': 'CPMfA6Z3LWGQteHj7'}]",1045184,,91,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.44,,[],,,,,1046087,,92,spr-buttons,feedback,[],
3016,foobar,10339,True,L,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.45,0,[],L,,,"[{'role': 'speaker', 'text': 'zig zag legs', 'playerId': 'gd4Mbi8awyKfZgvka'}]",1056427,,93,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.45,,[],,,,,1057331,,94,spr-buttons,feedback,[],
3016,foobar,12983,True,D,,,,FmuScBvZuEj2zegE2,0.0-3.0-0.46,11,[],D,,,"[{'role': 'speaker', 'text': 'box under arm', 'playerId': 'pyBP4wTvPc2uhWfZ9'}]",1070314,,95,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.46,,[],,,,,1071217,,96,spr-buttons,feedback,[],
3016,foobar,17247,True,B,,,,hqPW2hTEhEE5ANa9u,0.0-3.0-0.47,7,[],B,,,"[{'role': 'speaker', 'text': 'two triangles facing out from body, diamond (head) is above triangle which is not fully connected to body', 'playerId': 'vKzSKrkQii668Ft98'}, {'role': 'speaker', 'text': 'small triangle on left side on the floor', 'playerId': 'vKzSKrkQii668Ft98'}]",1088464,,97,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.47,,[],,,,,1089367,,98,spr-buttons,feedback,[],
3016,foobar,12929,False,L,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.48,9,[],K,,,"[{'role': 'speaker', 'text': 'facing right knees bent slightly holding a bowl', 'playerId': 'cy6HigPTSWTac7Xqy'}]",1102296,,99,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.48,,[],,,,,1103214,,100,spr-buttons,feedback,[],
3016,foobar,2119,True,C,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.49,10,[],C,,,"[{'role': 'speaker', 'text': 'looks like an angel with arms outstretched', 'playerId': 'xGudhNiRmy2YuaHzK'}]",1105334,,101,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.49,,[],,,,,1106246,,102,spr-buttons,feedback,[],
3016,foobar,15041,False,J,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.50,3,[],H,,,"[{'role': 'speaker', 'text': 'Unfinished rectangle on bottom, box on top in diamond shape', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",1121288,,103,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.50,,[],,,,,1122194,,104,spr-buttons,feedback,[],
3016,foobar,4928,True,D,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.51,11,[],D,,,"[{'role': 'speaker', 'text': 'looks like a priest in a full length robe with toe peeping out to left', 'playerId': 'KaSEuARC4mQrELeZP'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KaSEuARC4mQrELeZP'}]",1127123,,105,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.51,,[],,,,,1128027,,106,spr-buttons,feedback,[],
3016,foobar,9572,False,I,,,,iHNnNCnSAx2TYjDhf,0.0-3.0-0.52,6,[],A,,,"[{'role': 'speaker', 'text': 'This is like someone in a chicken outfit', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'speaker', 'text': 'or doing woga', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': ""does it look like he's doing a karate kick to the right"", 'playerId': 'fj5hYTYAfRdgfohsG'}, {'role': 'speaker', 'text': 'diamond head, then the chicken beak facing left', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'Does it have two triangles going left', 'playerId': 'ghuYrBDccmDDZc3QK'}, {'role': 'speaker', 'text': 'looks like a tail or someone standing on one leg with the other leg up behind them', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'looks like a dinosaur :)', 'playerId': 'SLXXsJaRnhy9QdfeY'}, {'role': 'speaker', 'text': 'yes 2 triangles going left', 'playerId': '2ub9Fg5YrCita2F2y'}]",1137600,,107,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.52,,[],,,,,1138503,,108,spr-buttons,feedback,[],
3016,foobar,11348,True,C,,,,7iF9MxsD2YYEcq3uq,0.0-3.0-0.53,10,[],C,,,"[{'role': 'speaker', 'text': 'both hands in the air to the sides', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'speaker', 'text': 'no legs', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'listener', 'text': 'almost like a goalkeeper saving a goal', 'playerId': 'v7mArTXRTqKrndoDF'}, {'role': 'speaker', 'text': 'they are leaning left', 'playerId': 'SpSp42ZaBDB3pmoEx'}]",1149852,,109,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.53,,[],,,,,1150755,,110,spr-buttons,feedback,[],
3016,foobar,3215,False,A,,,,Nh8nE8Qa4C3BkbhD6,0.0-3.0-0.54,7,[],B,,,"[{'role': 'speaker', 'text': 'monster', 'playerId': '5JEmHBEF2C5GGGZkJ'}]",1153970,,111,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.54,,[],,,,,1154877,,112,spr-buttons,feedback,[],
3016,foobar,26659,False,K,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.55,0,[],L,,,"[{'role': 'speaker', 'text': 'Looks like a kneeling man with a bowl in his hand looking to your right', 'playerId': 'qXfAnzBoZ64SMpq3Q'}]",1181536,,113,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.55,,[],,,,,1182440,,114,spr-buttons,feedback,[],
3016,foobar,1891,True,L,,,,cCSd3v7a6AH8fHsJE,0.0-3.0-0.56,0,[],L,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'Dmv2wGZJEid5oXz3M'}]",1184332,,115,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.56,,[],,,,,1185235,,116,spr-buttons,feedback,[],
3016,foobar,2485,False,E,,,,QTLcapnjShjWX3s4t,0.0-3.0-0.57,9,[],K,,,"[{'role': 'speaker', 'text': 'two triangles on a square head', 'playerId': '7ycbvgZt9bc9A7AJj'}]",1187720,,117,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.57,,[],,,,,1188626,,118,spr-buttons,feedback,[],
3016,foobar,9812,False,I,,,,K7iDK8xmfJbE9RZZE,0.0-3.0-0.58,6,[],A,,,"[{'role': 'speaker', 'text': 'Standing with one leg hands facing left', 'playerId': 'T6LMYkwKmKsFsFzre'}, {'role': 'listener', 'text': 'is one leg pointing backwards', 'playerId': 'LPvai2ptChL92dKEQ'}, {'role': 'listener', 'text': 'at an angle or straight', 'playerId': 'q3QkkAc5WnzHzSJSe'}, {'role': 'speaker', 'text': 'straight', 'playerId': 'T6LMYkwKmKsFsFzre'}]",1198438,,119,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.58,,[],,,,,1199350,,120,spr-buttons,feedback,[],
3016,foobar,5375,True,D,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.59,11,[],D,,,"[{'role': 'speaker', 'text': 'robe man with book', 'playerId': 'dxXnuyKwFTw4bdKd5'}]",1204726,,121,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.59,,[],,,,,1205629,,122,spr-buttons,feedback,[],
3016,foobar,10046,False,A,,,,JnYAkqq7mqk9Gxdse,0.0-3.0-0.60,2,[],I,,,"[{'role': 'speaker', 'text': 'elephant', 'playerId': 'KgdEYahjHpGSFCw4r'}]",1215676,,123,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.60,,[],,,,,1216584,,124,spr-buttons,feedback,[],
3016,foobar,2980,False,B,,,,idfdowLZKpkzB8ypa,0.0-3.0-0.61,8,[],E,,,"[{'role': 'speaker', 'text': 'mouse with big ears', 'playerId': 'hWLbCy7ApJfJBtYmh'}]",1219564,,125,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.61,,[],,,,,1220479,,126,spr-buttons,feedback,[],
3016,foobar,2290,True,G,,,,hZ2XNN9DzrhuXEEKk,0.0-3.0-0.62,4,[],G,,,"[{'role': 'speaker', 'text': 'two arms to right like a fan dance', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'head falling off to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'wearing a skirt out to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'little shoulder under head points to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}]",1222770,,127,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.62,,[],,,,,1223679,,128,spr-buttons,feedback,[],
3016,foobar,27589,True,F,,,,omQAFChFFHAuAbPT3,0.0-3.0-0.63,1,[],F,,,"[{'role': 'speaker', 'text': 'Facing to the right, in sitting position', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'can see foot extended to the left, sorry character facing LEFT', 'playerId': 'faazMWGBB5FbpcYAT'}]",1251268,,129,spr-buttons,selection,[],
3016,foobar,,,,,,,,0.0-3.0-1.63,,[],,,,,1252178,,130,spr-buttons,feedback,[],
3016,foobar,,,,,,,,0.0-4.0,"{'other': 'no', 'errors': 'no', 'length': 'It was fine.', 'interface': 'no', 'understand': 'No'}",30254,,,,,1282438,,131,survey-text,,,
3016,foobar,,,,,,,,0.0-5.0,0,1841,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,1284280,,132,html-button-response,,,
3039,foobar,,,,[],[],[],,0.0-0.0,,,,,True,,26,False,0,preload,,,
3039,foobar,,,,,,,,0.0-1.0,0,25261,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,25292,,1,html-button-response,,,
3039,foobar,,,,,,,,0.0-2.0,0,1519,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>64 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,26822,,2,html-button-response,,,
3039,foobar,6615,True,F,,,,y8EQv9bh29FEwLNLN,0.0-3.0-0.0,11,[],F,,,"[{'role': 'speaker', 'text': 'Sleeping man', 'playerId': '3mBgfxKADNCYjGtuz'}]",33445,,3,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.0,,[],,,,,34381,,4,spr-buttons,feedback,[],
3039,foobar,11943,True,I,,,,byWRCj2bTz2Guefog,0.0-3.0-0.1,10,[],I,,,"[{'role': 'speaker', 'text': 'this looks like a ballet dancer with a leg stretched back, but the leg is a triangle and the head is a square', 'playerId': 'AXLc5WsF9dMwS482A'}, {'role': 'speaker', 'text': 'the chest is two triangles on the left', 'playerId': 'AXLc5WsF9dMwS482A'}]",46331,,5,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.1,,[],,,,,47266,,6,spr-buttons,feedback,[],
3039,foobar,52395,False,B,,,,HQCyESfw7Bwg5LM3Q,0.0-3.0-0.2,3,[],C,,,"[{'role': 'speaker', 'text': 'person on their knees one arm up and out to the right, the other to the left one leg stretched out behind them head facing downwards', 'playerId': 'ijqA9EF3MtMyzT6Ts'}]",99668,,7,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.2,,[],,,,,100605,,8,spr-buttons,feedback,[],
3039,foobar,6553,True,F,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.3,11,[],F,,,"[{'role': 'speaker', 'text': 'sitting down knees up to chest', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",107164,,9,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.3,,[],,,,,108097,,10,spr-buttons,feedback,[],
3039,foobar,31857,False,G,,,,MDLyuv29jevaGLSeT,0.0-3.0-0.4,1,[],L,,,"[{'role': 'speaker', 'text': 'almost laying down, body facing right with one hand high and one low and head hanging back', 'playerId': 'X8fyxirwxbpnvRKyy'}]",139959,,11,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.4,,[],,,,,140893,,12,spr-buttons,feedback,[],
3039,foobar,7281,True,I,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.5,10,[],I,,,"[{'role': 'speaker', 'text': 'the ice skater', 'playerId': 'z8enMeDQgujo5sq5j'}]",148178,,13,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.5,,[],,,,,149111,,14,spr-buttons,feedback,[],
3039,foobar,28931,True,F,,,,jqbckBkDqPTfmnAmt,0.0-3.0-0.6,11,[],F,,,"[{'role': 'speaker', 'text': 'The body is in a slumped position Head on the right side and feet pointing to the left', 'playerId': 'CZjMnJYPjT9hJfLob'}, {'role': 'speaker', 'text': 'The head is tipped slightly forward', 'playerId': 'CZjMnJYPjT9hJfLob'}, {'role': 'listener', 'text': 'It is in a sitting position', 'playerId': 't7qhGx4KeoNAa7Ro7'}, {'role': 'speaker', 'text': 'Only lying down person I can see', 'playerId': 'CZjMnJYPjT9hJfLob'}, {'role': 'speaker', 'text': 'ie sat down', 'playerId': 'CZjMnJYPjT9hJfLob'}, {'role': 'listener', 'text': 'feet slightly lower than the body', 'playerId': 'YQA28oL4e96JjQLKx'}, {'role': 'listener', 'text': 'well heels', 'playerId': 'YQA28oL4e96JjQLKx'}, {'role': 'speaker', 'text': 'The legs point left with the legs bent and the knee pointing up', 'playerId': 'CZjMnJYPjT9hJfLob'}, {'role': 'speaker', 'text': 'The foot points up to the top left', 'playerId': 'CZjMnJYPjT9hJfLob'}]",178048,,15,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.6,,[],,,,,178988,,16,spr-buttons,feedback,[],
3039,foobar,19545,False,B,,,,QkKavPsKXNH5uJzrs,0.0-3.0-0.7,9,[],A,,,"[{'role': 'speaker', 'text': 'left foot', 'playerId': 'ySkkTvw6MWq2jN8sB'}]",198538,,17,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.7,,[],,,,,199472,,18,spr-buttons,feedback,[],
3039,foobar,4260,True,C,,,,vHHRDD5s36Ya2xGvS,0.0-3.0-0.8,3,[],C,,,"[{'role': 'speaker', 'text': 'Two hands to the top, half body', 'playerId': 'R7ioWHKEJCBidQWRz'}]",203737,,19,spr-buttons,selection,[],
3039,foobar,,,,,,,,0.0-3.0-1.8,,[],,,,,204671,,20,spr-buttons,feedback,[],
