workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
807,the one true condition,4188,2_rotate_1,True,C,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.23,1,[],C,,,"[{'role': 'speaker', 'text': ""Shoulders up - sort of like 'why me ' - box head is further to the left"", 'playerId': 'YjxxewuyohjoySxSn'}]",290342,,49,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.23,,[],,,,,291248,,50,spr-buttons,feedback,[],
807,the one true condition,1951,6_rotate_6,True,E,,,,nySo3NiJX7Kres7zm,0.0-3.0-0.24,6,[],E,,,"[{'role': 'speaker', 'text': 'Bunny man!', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",293207,,51,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.24,,[],,,,,294116,,52,spr-buttons,feedback,[],
807,the one true condition,2068,2_rotate_1,True,C,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.25,1,[],C,,,"[{'role': 'speaker', 'text': 'Someone leaning to the left with their arms up high', 'playerId': 'QnqvYmzn62jtaac7w'}]",296192,,53,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.25,,[],,,,,297099,,54,spr-buttons,feedback,[],
807,the one true condition,4283,2_rotate_6,True,J,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.26,9,[],J,,,"[{'role': 'speaker', 'text': 'flat bottom, flat left hand side', 'playerId': '9DEoh9BWkZFYxhECs'}]",301384,,55,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.26,,[],,,,,302292,,56,spr-buttons,feedback,[],
807,the one true condition,13284,6_rotate_1,True,D,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.27,2,[],D,,,"[{'role': 'speaker', 'text': 'holding object out to left', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'like a basket', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'left foot pointing out to left', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'basket yes', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'triangle on the back', 'playerId': 'xMcZMZoajc3znxvFH'}, {'role': 'listener', 'text': 'left foot in the air', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'speaker', 'text': 'no feet in the air', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'person just standing', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'bottom corner right angle', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'right corner', 'playerId': 'zKzojrwHz2R6wEi3M'}]",315584,,57,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.27,,[],,,,,316489,,58,spr-buttons,feedback,[],
807,the one true condition,3615,2_rotate_1,False,L,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.28,11,[],K,,,"[{'role': 'speaker', 'text': 'looks like a person bending their knees and facing right with arms out in front of them', 'playerId': 'oNe96ojnutpRrwiFb'}]",320112,,59,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.28,,[],,,,,321018,,60,spr-buttons,feedback,[],
807,the one true condition,6495,2_rotate_1,True,G,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.29,3,[],G,,,"[{'role': 'speaker', 'text': 'The small triangle is on the bottom right of the picture and appears to be free-floating', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': ""does the square look like it's free floating also on the left side"", 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'are the square or the triangle connected', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'listener', 'text': 'like touching directly', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Just one corner of each shape', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",327519,,61,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.29,,[],,,,,328427,,62,spr-buttons,feedback,[],
807,the one true condition,2512,2_rotate_1,True,A,,,,pR4tb8CtSgCLLcMQY,0.0-3.0-0.30,10,[],A,,,"[{'role': 'speaker', 'text': 'a man lifting one foot', 'playerId': 'jMYJS2ANLmjazynqc'}, {'role': 'speaker', 'text': 'in front of him', 'playerId': 'jMYJS2ANLmjazynqc'}]",330946,,63,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.30,,[],,,,,331852,,64,spr-buttons,feedback,[],
807,the one true condition,10332,2_rotate_1,True,J,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.31,9,[],J,,,"[{'role': 'speaker', 'text': 'The diamond head is pointing straight upward', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The body is like a large thick wide body this time', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The top right of the body has a small triangle with the tip of the triangle pointing to the right', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The bottom right has a triangle cut out of it', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'And the then very bottom has a triangle flat against the floor with the right tip of the triangle pointing to the right', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'listener', 'text': 'is the left part straight', 'playerId': 'kNihCF3o2LNDkwQs5'}]",342190,,65,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.31,,[],,,,,343097,,66,spr-buttons,feedback,[],
807,the one true condition,7974,6_rotate_1,False,F,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.32,6,[],E,,,"[{'role': 'speaker', 'text': 'sitting down', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'head forward', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'sideways on', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'only see one leg', 'playerId': 'zKzojrwHz2R6wEi3M'}]",351079,,67,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.32,,[],,,,,351986,,68,spr-buttons,feedback,[],
807,the one true condition,3332,2_rotate_6,True,C,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.33,1,[],C,,,"[{'role': 'speaker', 'text': 'ghost', 'playerId': 'kNihCF3o2LNDkwQs5'}]",355327,,69,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.33,,[],,,,,356234,,70,spr-buttons,feedback,[],
807,the one true condition,18152,6_rotate_1,True,L,,,,aFykNpfLr9BqKdsFL,0.0-3.0-0.34,5,[],L,,,"[{'role': 'speaker', 'text': 'a person praying with their knees bent slightly', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'facing the right side', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'With pointy tail', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'speaker', 'text': 'and a straight back', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'triangle sticking out their back', 'playerId': 'PXh3QTj6cPCJnZWk5'}, {'role': 'speaker', 'text': 'no pointy tail the other one', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'arms facing to the right', 'playerId': 'dq4SeJvQf8z6NSWHE'}]",374391,,71,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.34,,[],,,,,375299,,72,spr-buttons,feedback,[],
807,the one true condition,7326,6_rotate_1,True,B,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.35,7,[],B,,,"[{'role': 'speaker', 'text': 'Looks like someone kneeling on the floor', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'triangle arm on right not attached to body', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Other arm attached on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Small triangle foot on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat bottom, with indent on the left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head in-between the two arms', 'playerId': 'XgpZ3ySCe7xA9xome'}]",382632,,73,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.35,,[],,,,,383540,,74,spr-buttons,feedback,[],
807,the one true condition,2851,2_rotate_6,True,C,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.36,1,[],C,,,"[{'role': 'speaker', 'text': 'why me', 'playerId': 'jDNNo5YT7r2NRqawS'}]",386399,,75,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.36,,[],,,,,387310,,76,spr-buttons,feedback,[],
807,the one true condition,33394,6_rotate_1,False,A,,,,4eigY5GthWZfxug8D,0.0-3.0-0.37,0,[],I,,,"[{'role': 'speaker', 'text': ""he's doing that like spooky ghost pose"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'both arms are together points to the left', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'like elbows high', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'hands down', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'one leg is flat on the floor', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'the other leg is raised to the right', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'in a straight line', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'his head is a square', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'more like a zombie pose', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': 'but as if he looking backwards', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'Strong zombie vibes', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': ""does he look like he's doing a dance on one leg"", 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'straight up doing the MJ dance', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'listener', 'text': 'big michael jackson thriller vibes', 'playerId': 'T8RuPGkjXkXWtsHrf'}]",420712,,77,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.37,,[],,,,,421622,,78,spr-buttons,feedback,[],
807,the one true condition,5050,2_rotate_1,True,L,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.38,5,[],L,,,"[{'role': 'speaker', 'text': 'It looks like someone slightly bending at the knees And their arms pointed forward but with the elbows close to the body (i e their arms are not completely straight forward)', 'playerId': 'QnqvYmzn62jtaac7w'}]",426679,,79,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.38,,[],,,,,427587,,80,spr-buttons,feedback,[],
807,the one true condition,10046,6_rotate_6,False,G,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.39,0,[],I,,,"[{'role': 'speaker', 'text': 'graceful pose', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': '""italy""', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",437640,,81,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.39,,[],,,,,438545,,82,spr-buttons,feedback,[],
807,the one true condition,6495,6_rotate_6,True,A,,,,qzNuN6yp4HDWzko6T,0.0-3.0-0.40,10,[],A,,,"[{'role': 'speaker', 'text': 'Sleepwalking to left with square on upper back', 'playerId': 'raCR7oL7mP22ToCrY'}]",445048,,83,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.40,,[],,,,,445955,,84,spr-buttons,feedback,[],
807,the one true condition,14348,6_rotate_1,True,K,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.41,11,[],K,,,"[{'role': 'speaker', 'text': 'Triangle pointing out to the right-hand side in the middle of the picture and bottom of the picture', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head looks like it is stacked on another diamond', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Small triangle tail in bottom left-hand side of picture', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'listener', 'text': 'weird jutting out bit on the left', 'playerId': 't6bNGAY6XY3kmqjAC'}, {'role': 'speaker', 'text': 'Two jutting out bits, one in bottom left, one to the left of shoulders slightly above it', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Two bits jutting out to right', 'playerId': 'XgpZ3ySCe7xA9xome'}]",460311,,85,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.41,,[],,,,,461219,,86,spr-buttons,feedback,[],
807,the one true condition,17005,6_rotate_6,False,F,,,,k4otZKu35xehtF93F,0.0-3.0-0.42,7,[],B,,,"[{'role': 'speaker', 'text': 'person sitting, facing left, wall on right,no arms, legs bent', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'Wearing the cape coat, head down', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",478232,,87,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.42,,[],,,,,479139,,88,spr-buttons,feedback,[],
807,the one true condition,7085,6_rotate_6,False,L,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.43,7,[],B,,,"[{'role': 'speaker', 'text': 'knees bent, facing right looks like bowler', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'speaker', 'text': 'still standing', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'speaker', 'text': 'standing', 'playerId': 'awLY4XCudoFs3HNWo'}]",486231,,89,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.43,,[],,,,,487142,,90,spr-buttons,feedback,[],
807,the one true condition,5123,6_rotate_6,False,B,,,,k4otZKu35xehtF93F,0.0-3.0-0.44,0,[],I,,,"[{'role': 'speaker', 'text': 'one of the two weird shapes, this one has triangle-square-triangle on top', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'Chicken wings', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",492272,,91,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.44,,[],,,,,493179,,92,spr-buttons,feedback,[],
807,the one true condition,6470,2_rotate_1,True,D,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.45,2,[],D,,,"[{'role': 'speaker', 'text': 'It stands completely upright', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'The right side is completely straight', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'listener', 'text': 'is there a small triangle on the bottom left part', 'playerId': 'kNihCF3o2LNDkwQs5'}, {'role': 'speaker', 'text': ""Yes it's connected to the main body, not a separate triangle though"", 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'So the head is a diamond, pointing straight up', 'playerId': '3D7MbrSZL62xJBhib'}]",499655,,93,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.45,,[],,,,,500562,,94,spr-buttons,feedback,[],
807,the one true condition,5095,6_rotate_6,True,J,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.46,9,[],J,,,"[{'role': 'speaker', 'text': 'Flat left side and bottom Diamond head', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'pointing right', 'playerId': 'stM5e2BZETS3QRqbF'}]",505663,,95,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.46,,[],,,,,506575,,96,spr-buttons,feedback,[],
807,the one true condition,2769,2_rotate_6,True,C,,,,2928FF7GcrkeFiDkh,0.0-3.0-0.47,1,[],C,,,"[{'role': 'speaker', 'text': 'leaning left Y arms', 'playerId': '5L7PZWTLhnYMGQE8b'}]",509352,,97,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.47,,[],,,,,510259,,98,spr-buttons,feedback,[],
807,the one true condition,3253,6_rotate_6,True,A,,,,nySo3NiJX7Kres7zm,0.0-3.0-0.48,10,[],A,,,"[{'role': 'speaker', 'text': 'Zombie man', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",513519,,99,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.48,,[],,,,,514426,,100,spr-buttons,feedback,[],
807,the one true condition,17542,6_rotate_1,True,J,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.49,9,[],J,,,"[{'role': 'speaker', 'text': 'body is a square with a bite taken from it on the right', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'bottom of the bite could look like feet', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'triangle pointing right', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'listener', 'text': 'bite out of bottom right', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'listener', 'text': 'arm is out to his right', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'speaker', 'text': 'yes to the right', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'square left shoulder', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'speaker', 'text': 'more of the bite is on the bottom', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'yes whole left side is a square', 'playerId': 'foLY9seHz9WKw4HPk'}]",531974,,101,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.49,,[],,,,,532882,,102,spr-buttons,feedback,[],
807,the one true condition,1479,2_rotate_6,True,C,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.50,1,[],C,,,"[{'role': 'speaker', 'text': 'flying ghost', 'playerId': '9DEoh9BWkZFYxhECs'}]",534367,,103,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.50,,[],,,,,535275,,104,spr-buttons,feedback,[],
807,the one true condition,4723,2_rotate_6,True,G,,,,FfK5QXXSw833vwHKX,0.0-3.0-0.51,3,[],G,,,"[{'role': 'speaker', 'text': 'high heel', 'playerId': 'psDWD9d3xQGdFFP7Q'}]",539999,,105,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.51,,[],,,,,540908,,106,spr-buttons,feedback,[],
807,the one true condition,2077,2_rotate_6,True,L,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.52,5,[],L,,,"[{'role': 'speaker', 'text': 'zig zag legs', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",542993,,107,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.52,,[],,,,,543906,,108,spr-buttons,feedback,[],
807,the one true condition,13467,6_rotate_1,True,J,,,,aFykNpfLr9BqKdsFL,0.0-3.0-0.53,9,[],J,,,"[{'role': 'speaker', 'text': 'looks like the previous cocoon one', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'no arms or legs', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'very straight back', 'playerId': 'PXh3QTj6cPCJnZWk5'}, {'role': 'listener', 'text': 'Facing right or left', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'listener', 'text': ""Is it the same one we've guessed before"", 'playerId': 'AgmYL5Hz3XEdjkPcg'}, {'role': 'listener', 'text': 'one we have had before', 'playerId': 'NWj66Bd2kapty9H9h'}, {'role': 'speaker', 'text': 'very straight back', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'not the same one as before', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'speaker', 'text': 'back is straight', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'arms facing right near the head', 'playerId': 'dq4SeJvQf8z6NSWHE'}, {'role': 'speaker', 'text': 'facing the right', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': ""sucks you can't make a change once you have clicked"", 'playerId': 'NWj66Bd2kapty9H9h'}, {'role': 'listener', 'text': 'has it got a pointing arm straight', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'listener', 'text': 'facing rightwards', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'speaker', 'text': 'the body looks light a boot', 'playerId': 'qioaDCfDaa28TFEA8'}]",557374,,109,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.53,,[],,,,,558281,,110,spr-buttons,feedback,[],
807,the one true condition,1736,2_rotate_6,True,I,,,,hu2zy5uGrN4qJ7qqe,0.0-3.0-0.54,0,[],I,,,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': 'p7qxLz4WrSqvxaYy3'}]",560023,,111,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.54,,[],,,,,560931,,112,spr-buttons,feedback,[],
807,the one true condition,4523,6_rotate_1,True,C,,,,4eigY5GthWZfxug8D,0.0-3.0-0.55,1,[],C,,,"[{'role': 'speaker', 'text': 'oh snap', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""looks like he's mid flight"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': ""he's flailing his arms"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'no legs', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'evil scientist guy', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'looks like he bout to face plant', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'listener', 'text': 'laughing evil scientist', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': ""He's gonna faceplant"", 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'long boi', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'does his body tilt right', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': 'two arms, a head and a body', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'are his arms in the air', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': 'arms in the air yeah', 'playerId': 'W2FcmbCnXZFmMLy9v'}]",565455,,113,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.55,,[],,,,,566362,,114,spr-buttons,feedback,[],
807,the one true condition,2038,6_rotate_6,False,J,,,,nySo3NiJX7Kres7zm,0.0-3.0-0.56,2,[],D,,,"[{'role': 'speaker', 'text': 'Candle man', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",568406,,115,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.56,,[],,,,,569317,,116,spr-buttons,feedback,[],
807,the one true condition,4624,2_rotate_1,True,C,,,,BLSAokwRgraiCPo9R,0.0-3.0-0.57,1,[],C,,,"[{'role': 'speaker', 'text': ""leaning back with the arms out like they're falling"", 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'speaker', 'text': 'no feet', 'playerId': 'fEZ4SiL7SCcPWuGZi'}, {'role': 'listener', 'text': 'leaning towards left', 'playerId': 'yeGgqdipRGXtPNcpu'}]",573942,,117,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.57,,[],,,,,574849,,118,spr-buttons,feedback,[],
807,the one true condition,3240,6_rotate_6,True,F,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.58,8,[],F,,,"[{'role': 'speaker', 'text': 'Sitting facing left looking sad', 'playerId': 'stM5e2BZETS3QRqbF'}]",578095,,119,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.58,,[],,,,,579005,,120,spr-buttons,feedback,[],
807,the one true condition,2789,2_rotate_1,True,C,,,,YyAyuHf7S76wsbCA6,0.0-3.0-0.59,1,[],C,,,"[{'role': 'speaker', 'text': 'figure flying', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'like ghost', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'triangle', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'head', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'listener', 'text': ""Hands arms up, like he's praising God or something"", 'playerId': '7R6jKabotwJFLSyNW'}]",581800,,121,spr-buttons,selection,[],
807,the one true condition,,,,,,,,,0.0-3.0-1.59,,[],,,,,582706,,122,spr-buttons,feedback,[],
807,the one true condition,,,,,,,,,0.0-4.0,"{'other': '', 'errors': 'none', 'length': 'This was fun, I would have been happy to do more', 'interface': 'all fine for me', 'understand': 'yes very clear'}",31501,,,,,614222,,123,survey-text,,,
807,the one true condition,,,,,,,,,0.0-5.0,0,3561,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,617784,,124,html-button-response,,,
806,the one true condition,,,,,[],[],[],,0.0-0.0,,,,,True,,675,False,0,preload,,,
806,the one true condition,,,,,,,,,0.0-1.0,0,9146,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,9821,,1,html-button-response,,,
806,the one true condition,,,,,,,,,0.0-2.0,0,43548,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>60 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,53370,,2,html-button-response,,,
