workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
867,the only one,,,,,,,,,0.0-3.0-1.33,,[],,,,,593785,,70,spr-buttons,feedback,[],
867,the only one,23557,6_rotate_1,True,H,,,,ppvQxmgBzQniJp9K3,0.0-3.0-0.34,7,[],H,,,"[{'role': 'speaker', 'text': 'no arms visible', 'playerId': 'GK7qetdhhFYnmv9aj'}, {'role': 'listener', 'text': ""let's call that last one feet to the sky"", 'playerId': '67puAkQog5NuwZ6jP'}, {'role': 'listener', 'text': 'elongated hexagon body', 'playerId': 'CSEXDdvymSd6kiAKx'}, {'role': 'listener', 'text': ""let's call this one hexagon"", 'playerId': '67puAkQog5NuwZ6jP'}, {'role': 'listener', 'text': 'Like a monk sitting cross legged meditating', 'playerId': 'S8HakjpPRMSJBgrys'}, {'role': 'speaker', 'text': ""yes could be crossed legged as feet aren't visible would be pointing to right"", 'playerId': 'GK7qetdhhFYnmv9aj'}]",617346,,71,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.34,,[],,,,,618267,,72,spr-buttons,feedback,[],
867,the only one,6800,6_rotate_1,True,A,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.35,2,[],A,,,"[{'role': 'speaker', 'text': 'square on the back', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'standing up', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'pointing to the left', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'looks like a beak', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'one leg in air', 'playerId': 'eJA6FpeTKabMYR8rb'}]",625070,,73,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.35,,[],,,,,625975,,74,spr-buttons,feedback,[],
867,the only one,4000,2_rotate_1,True,K,,,,FfK5QXXSw833vwHKX,0.0-3.0-0.36,6,[],K,,,"[{'role': 'speaker', 'text': 'looks like someone praying on their knees', 'playerId': '6iMbQKiFyJ2YwPaeo'}, {'role': 'speaker', 'text': 'facing right', 'playerId': '6iMbQKiFyJ2YwPaeo'}]",629978,,75,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.36,,[],,,,,630883,,76,spr-buttons,feedback,[],
867,the only one,9852,2_rotate_6,True,G,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.37,1,[],G,,,"[{'role': 'speaker', 'text': 'weird shape body, triangle bottom right', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",640738,,77,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.37,,[],,,,,641650,,78,spr-buttons,feedback,[],
867,the only one,4598,2_rotate_6,True,A,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.38,2,[],A,,,"[{'role': 'speaker', 'text': 'one leg, kicking a ball', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",646250,,79,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.38,,[],,,,,647156,,80,spr-buttons,feedback,[],
867,the only one,11014,2_rotate_6,False,L,,,,YLCrDGMMiennGjggY,0.0-3.0-0.39,2,[],A,,,"[{'role': 'speaker', 'text': 'Man version of two icons', 'playerId': 'sRndTvhfyBR67QCdv'}]",658174,,81,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.39,,[],,,,,659087,,82,spr-buttons,feedback,[],
867,the only one,3855,2_rotate_6,False,A,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.40,1,[],G,,,"[{'role': 'speaker', 'text': 'square shoulder', 'playerId': '7NrLvX7rfwB2y54ZF'}]",662947,,83,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.40,,[],,,,,663865,,84,spr-buttons,feedback,[],
867,the only one,31926,6_rotate_1,False,H,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.41,10,[],E,,,"[{'role': 'speaker', 'text': 'cant see arms or legs', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'triangle pointing sideways at bottom', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'Looks like graduated college', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'symmetrical except for bottom third', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'triangle pointing to the right on bottom', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'listener', 'text': 'looking up a little', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'speaker', 'text': 'not really', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'straight sides', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'neck a little lopsided', 'playerId': 'zKzojrwHz2R6wEi3M'}]",695794,,85,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.41,,[],,,,,696713,,86,spr-buttons,feedback,[],
867,the only one,34103,2_rotate_1,False,B,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.42,1,[],G,,,"[{'role': 'speaker', 'text': 'Quite abstract - facing left with a spikey looking chest Head is reclining onto what looks like a triangular pillow Feet are out with the person sat down, back side of the person sticking out more', 'playerId': 'YjxxewuyohjoySxSn'}]",730819,,87,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.42,,[],,,,,731724,,88,spr-buttons,feedback,[],
867,the only one,6787,2_rotate_1,True,K,,,,2Csg2Snzrpkud2YRi,0.0-3.0-0.43,6,[],K,,,"[{'role': 'speaker', 'text': 'the diamond is on the top centered on a peak of another diamond', 'playerId': 'DugA5xyi4CvXJWvaC'}]",738515,,89,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.43,,[],,,,,739435,,90,spr-buttons,feedback,[],
867,the only one,10869,2_rotate_6,False,E,,,,YLCrDGMMiennGjggY,0.0-3.0-0.44,9,[],B,,,"[{'role': 'speaker', 'text': 'mountain', 'playerId': 'sRndTvhfyBR67QCdv'}]",750307,,91,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.44,,[],,,,,751216,,92,spr-buttons,feedback,[],
867,the only one,30567,2_rotate_1,False,J,,,,YyAyuHf7S76wsbCA6,0.0-3.0-0.45,1,[],G,,,"[{'role': 'speaker', 'text': 'select the figure with a triangle on top', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'listener', 'text': 'Two triangles', 'playerId': '7R6jKabotwJFLSyNW'}, {'role': 'speaker', 'text': 'then one side is straight', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'the other side has a jutting out triangle', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'left side straight', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'speaker', 'text': 'but right side has a triangle jutting out then straight line', 'playerId': 'fAMhn4Ein8YivGti7'}, {'role': 'listener', 'text': 'Triangle looks like a polygon, with a flat top', 'playerId': '7R6jKabotwJFLSyNW'}]",781787,,93,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.45,,[],,,,,782698,,94,spr-buttons,feedback,[],
867,the only one,10879,6_rotate_1,True,F,,,,CojwM8x8ZFDB9Y6HF,0.0-3.0-0.46,11,[],F,,,"[{'role': 'speaker', 'text': 'the picture looks like someone sitting down hunched over facing left', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'listener', 'text': 'With feet out in front', 'playerId': 'QZSeme5xzuLDA8Zop'}, {'role': 'listener', 'text': 'wearing a dress and ponytail', 'playerId': 'qnjhZ585k3LjuELyR'}, {'role': 'listener', 'text': 'does it look like his legs are bent slightly stretched out', 'playerId': 'xWiHkMcWveW5PDkSt'}, {'role': 'speaker', 'text': 'no with feet out to the left', 'playerId': 'EzNkXZLQTRPpggasi'}, {'role': 'speaker', 'text': 'with feet out but legs bent', 'playerId': 'EzNkXZLQTRPpggasi'}]",793579,,95,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.46,,[],,,,,794484,,96,spr-buttons,feedback,[],
867,the only one,10835,6_rotate_6,True,L,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.47,4,[],L,,,"[{'role': 'speaker', 'text': 'half kneel facing right with tray', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'uptight diamond head', 'playerId': 'G2cRaG8fekyPR6Msn'}]",805322,,97,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.47,,[],,,,,806227,,98,spr-buttons,feedback,[],
867,the only one,37788,2_rotate_1,False,G,,,,hu2zy5uGrN4qJ7qqe,0.0-3.0-0.48,4,[],L,,,"[{'role': 'speaker', 'text': ""this guys looks more intricate then the others, he has a cloak behind him on the left that looks like it's dragging on the ground"", 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'speaker', 'text': 'his feet and arms are on the right side', 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'speaker', 'text': 'and his head is leaning back towards the left side', 'playerId': 'xwCpnpj4eoCiFYeCE'}]",844018,,99,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.48,,[],,,,,844926,,100,spr-buttons,feedback,[],
867,the only one,37436,6_rotate_1,True,A,,,,6bkpQbsv6wvHWczvB,0.0-3.0-0.49,2,[],A,,,"[{'role': 'speaker', 'text': 'this one is the one with the pointy nose looking down at its feet', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'one foot is in the air', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'head pointing right', 'playerId': 'tSAWYQtxPQqZnwgbT'}, {'role': 'speaker', 'text': 'left', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'looking down at its feet', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'facing left of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': ""Box on it's back"", 'playerId': 'X7jvW63Kpb8G6Dh7F'}]",882366,,101,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.49,,[],,,,,883274,,102,spr-buttons,feedback,[],
867,the only one,12445,6_rotate_6,True,K,,,,qzNuN6yp4HDWzko6T,0.0-3.0-0.50,6,[],K,,,"[{'role': 'speaker', 'text': 'Kneeling down with arms out to right', 'playerId': 'raCR7oL7mP22ToCrY'}, {'role': 'speaker', 'text': 'Small triangle on back', 'playerId': 'raCR7oL7mP22ToCrY'}]",895722,,103,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.50,,[],,,,,896639,,104,spr-buttons,feedback,[],
867,the only one,9552,6_rotate_1,True,C,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.51,5,[],C,,,"[{'role': 'speaker', 'text': 'leaning to the left like they have scored a goal', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'arms in the air', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'two arms in the air', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'speaker', 'text': 'body slightly diagonal', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'yes, either side', 'playerId': 'HaYEtB56fe33ZSXjw'}]",906194,,105,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.51,,[],,,,,907100,,106,spr-buttons,feedback,[],
867,the only one,40142,6_rotate_6,True,B,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.52,9,[],B,,,"[{'role': 'speaker', 'text': 'right arm triangle is slightly detached', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'left arm triangle is attached', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'bottom left triangle', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'bottom right, right angle', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",947246,,107,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.52,,[],,,,,948163,,108,spr-buttons,feedback,[],
867,the only one,9381,2_rotate_1,False,H,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.53,11,[],F,,,"[{'role': 'speaker', 'text': 'This looks like a person wrapped in a snuggie kneeling down', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'are there two triangles coming off of the square', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'No, the square is the only clear shape', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'to the right of the square is there a pointy triangle coming off', 'playerId': 'yH7KZ9hMajzHzMKGm'}]",957546,,109,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.53,,[],,,,,958459,,110,spr-buttons,feedback,[],
867,the only one,12520,2_rotate_6,True,K,,,,YyAyuHf7S76wsbCA6,0.0-3.0-0.54,6,[],K,,,"[{'role': 'speaker', 'text': 'Figure kneeling to right Has a triangle tail on the bottom left', 'playerId': '7R6jKabotwJFLSyNW'}]",970983,,111,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.54,,[],,,,,971887,,112,spr-buttons,feedback,[],
867,the only one,6808,2_rotate_1,False,B,,,,3A9hhryuHHeDQhoGy,0.0-3.0-0.55,4,[],L,,,"[{'role': 'speaker', 'text': 'arms pointing out kneeling position', 'playerId': 'CWk6Fmq7GL3ktEozG'}]",978699,,113,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.55,,[],,,,,979608,,114,spr-buttons,feedback,[],
867,the only one,10919,6_rotate_1,True,L,,,,6bkpQbsv6wvHWczvB,0.0-3.0-0.56,4,[],L,,,"[{'role': 'speaker', 'text': 'last one was hard', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'it facing the right of the screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': ""squatting looks like it's holding a bowl"", 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'with bent legs', 'playerId': 'pNzsWQrabqXgTRTpu'}]",990530,,115,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.56,,[],,,,,991442,,116,spr-buttons,feedback,[],
867,the only one,4701,2_rotate_1,False,E,,,,Ja6HX8DgvFAspRAYm,0.0-3.0-0.57,1,[],G,,,"[{'role': 'speaker', 'text': 'A person sitting down with bunny ears Their head is tilted down and their back is to the left facing the left', 'playerId': 'QnqvYmzn62jtaac7w'}]",996146,,117,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.57,,[],,,,,997063,,118,spr-buttons,feedback,[],
867,the only one,17800,6_rotate_6,True,L,,,,7i3mnwWykEA95fvyk,0.0-3.0-0.58,4,[],L,,,"[{'role': 'speaker', 'text': ""it's the pac man but not the pack man"", 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': ""it's the zig zag one"", 'playerId': '6bYzncKaESZG3XQY3'}]",1014866,,119,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.58,,[],,,,,1015782,,120,spr-buttons,feedback,[],
867,the only one,8385,6_rotate_6,False,F,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.59,2,[],A,,,"[{'role': 'speaker', 'text': 'dejected stargazing', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': 'left pointed foot', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",1024170,,121,spr-buttons,selection,[],
867,the only one,,,,,,,,,0.0-3.0-1.59,,[],,,,,1025088,,122,spr-buttons,feedback,[],
867,the only one,,,,,,,,,0.0-4.0,"{'other': '', 'errors': 'no', 'length': 'maybe fewer items', 'interface': 'I would like to see the right answer', 'understand': 'The instructions were absolutely fine'}",52508,,,,,1077606,,123,survey-text,,,
867,the only one,,,,,,,,,0.0-5.0,0,4494,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,1082101,,124,html-button-response,,,
816,the only one,,,,,[],[],[],,0.0-0.0,,,,,True,,214,False,0,preload,,,
816,the only one,,,,,,,,,0.0-1.0,0,2902,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,3118,,1,html-button-response,,,
816,the only one,,,,,,,,,0.0-2.0,0,50331,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>60 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,53451,,2,html-button-response,,,
816,the only one,74352,2_rotate_1,False,J,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.0,3,[],I,,,"[{'role': 'speaker', 'text': 'The bottom of this shape has three straight edges and a jagged right edge, with a square on top', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'which way is the edge pointing', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'Which edge', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'jagged right edge', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'On the right', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'speaker', 'text': 'There are two right angles on the left', 'playerId': 'QG9QyuRkmCKFr7dCn'}]",127806,,3,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.0,,[],,,,,128714,,4,spr-buttons,feedback,[],
816,the only one,16065,2_rotate_1,True,B,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.1,9,[],B,,,"[{'role': 'speaker', 'text': 'starts with a weird base', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'tiny triangle on the bottom left', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'then top has a square and triangle', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'the square in on top', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'the triangle in hanging off the square', 'playerId': 'HGiZGbRSXTDaGdsfH'}]",144781,,5,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.1,,[],,,,,145688,,6,spr-buttons,feedback,[],
816,the only one,46064,2_rotate_1,True,G,,,,52Z92z3wj7TxhCe3X,0.0-3.0-0.2,5,[],G,,,"[{'role': 'speaker', 'text': 'Box on the left Looks a bit like a seal lying down Triangle bottom right and top right Slim neck, and lower portion of the body sort of falls to the left', 'playerId': 'YjxxewuyohjoySxSn'}]",191756,,7,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.2,,[],,,,,192663,,8,spr-buttons,feedback,[],
816,the only one,13777,2_rotate_6,False,L,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.3,0,[],J,,,"[{'role': 'speaker', 'text': 'diamond a', 'playerId': '7NrLvX7rfwB2y54ZF'}]",206447,,9,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.3,,[],,,,,207356,,10,spr-buttons,feedback,[],
816,the only one,8764,2_rotate_6,False,A,,,,FfK5QXXSw833vwHKX,0.0-3.0-0.4,1,[],L,,,"[{'role': 'speaker', 'text': 'zombie', 'playerId': 'psDWD9d3xQGdFFP7Q'}]",216123,,11,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.4,,[],,,,,217028,,12,spr-buttons,feedback,[],
816,the only one,29487,6_rotate_1,True,E,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.5,4,[],E,,,"[{'role': 'speaker', 'text': 'wearing some sort of crown', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'square head', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'triangle body', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'sat down', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'listener', 'text': 'two triangles on crown', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'listener', 'text': 'like rabbit ears', 'playerId': 'EigvT8eA8dqhuxwk6'}, {'role': 'speaker', 'text': 'like two mountains', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'the body', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}, {'role': 'speaker', 'text': 'straight edge on the floor', 'playerId': 'dTAmMQ6Zw5AbRzRiT'}]",246520,,13,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.5,,[],,,,,247426,,14,spr-buttons,feedback,[],
816,the only one,36575,2_rotate_1,False,K,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.6,0,[],J,,,"[{'role': 'speaker', 'text': 'two diamond shapes with the second one being merged into a bigger shape', 'playerId': 'oNe96ojnutpRrwiFb'}]",284006,,15,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.6,,[],,,,,284913,,16,spr-buttons,feedback,[],
816,the only one,3283,6_rotate_6,True,B,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.7,9,[],B,,,"[{'role': 'speaker', 'text': 'mouse', 'playerId': 'awLY4XCudoFs3HNWo'}]",288200,,17,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.7,,[],,,,,289106,,18,spr-buttons,feedback,[],
816,the only one,12274,6_rotate_1,True,F,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.8,2,[],F,,,"[{'role': 'speaker', 'text': 'looks like a person sitting', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'which way do the legs face', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'listener', 'text': 'feet sticking out to the left', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'legs bent towards the left', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'With diamond for head', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'speaker', 'text': 'diamond head hunched a little', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'any Rms sticking out', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'diamond head tipped forward on the neck', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'listener', 'text': 'Looking straight', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'head slightly down', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'Triangle to the right', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'speaker', 'text': 'knees bent', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'no head is a diamond', 'playerId': 'foLY9seHz9WKw4HPk'}]",301385,,19,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.8,,[],,,,,302292,,20,spr-buttons,feedback,[],
816,the only one,20515,2_rotate_1,False,H,,,,8a3bQ2zrC7JzYqEJ6,0.0-3.0-0.9,1,[],L,,,"[{'role': 'speaker', 'text': 'This looks like a person wrapped in a snuggie kneeling down', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'are there two triangles coming off of the square', 'playerId': 'yH7KZ9hMajzHzMKGm'}, {'role': 'speaker', 'text': 'No, the square is the only clear shape', 'playerId': 'QG9QyuRkmCKFr7dCn'}, {'role': 'listener', 'text': 'to the right of the square is there a pointy triangle coming off', 'playerId': 'yH7KZ9hMajzHzMKGm'}]",322812,,21,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.9,,[],,,,,323721,,22,spr-buttons,feedback,[],
816,the only one,15644,6_rotate_6,True,J,,,,fvaDCsGFedLr7w3Ra,0.0-3.0-0.10,0,[],J,,,"[{'role': 'speaker', 'text': 'Flat left side and bottom Diamond head', 'playerId': 'stM5e2BZETS3QRqbF'}, {'role': 'speaker', 'text': 'pointing right', 'playerId': 'stM5e2BZETS3QRqbF'}]",339371,,23,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.10,,[],,,,,340277,,24,spr-buttons,feedback,[],
816,the only one,27078,6_rotate_6,False,A,,,,yPMhLu9xFgbC5dWLY,0.0-3.0-0.11,3,[],I,,,"[{'role': 'speaker', 'text': 'zombie with one foot up on left diamond in back', 'playerId': 'awLY4XCudoFs3HNWo'}]",367362,,25,spr-buttons,selection,[],
816,the only one,,,,,,,,,0.0-3.0-1.11,,[],,,,,368271,,26,spr-buttons,feedback,[],
